ano,mes,bioma,variavel,fonte,planilha,gee,erro_pct
2005,11,Cerrado,ida,GEE,0.4421,0.4448,0.6002
2005,11,Caatinga,ida,GEE,0.2963,0.2938,-0.8278
2006,11,Mata Atlântica,ida,GEE,0.5838,0.5901,1.082
2006,11,Cerrado,ida,GEE,0.4342,0.4526,4.2277
2006,11,Caatinga,ida,GEE,0.4082,0.4185,2.5263
2007,11,Mata Atlântica,ida,GEE,0.3693,0.4352,17.8432
2007,11,Cerrado,ida,GEE,0.1754,0.2015,14.8935
2007,11,Caatinga,ida,GEE,0.1548,0.1707,10.2944
2008,11,Mata Atlântica,ida,GEE,0.5598,0.5465,-2.3758
2008,11,Cerrado,ida,GEE,0.4721,0.4682,-0.8288
2008,11,Caatinga,ida,GEE,0.2458,0.2254,-8.31
2009,11,Mata Atlântica,ida,GEE,0.4538,0.4736,4.3652
2009,11,Cerrado,ida,GEE,0.4491,0.4661,3.7865
2009,11,Caatinga,ida,GEE,0.319,0.3314,3.8846
2010,11,Mata Atlântica,ida,GEE,0.5125,0.5084,-0.7998
2010,11,Cerrado,ida,GEE,0.4851,0.4936,1.7537
2010,11,Caatinga,ida,GEE,0.3004,0.3009,0.1569
2011,11,Mata Atlântica,ida,GEE,0.5847,0.57,-2.5081
2011,11,Cerrado,ida,GEE,0.5654,0.5786,2.3342
2011,11,Caatinga,ida,GEE,0.3872,0.3868,-0.0918
2012,11,Mata Atlântica,ida,GEE,0.5126,0.5097,-0.5708
2012,11,Cerrado,ida,GEE,0.5568,0.5543,-0.443
2012,11,Caatinga,ida,GEE,0.3255,0.3131,-3.8092
2013,11,Mata Atlântica,ida,GEE,0.4862,0.5009,3.0339
2013,11,Cerrado,ida,GEE,0.3498,0.3584,2.4729
2013,11,Caatinga,ida,GEE,0.2064,0.2066,0.1138
2014,11,Mata Atlântica,ida,GEE,0.5427,0.5468,0.7618
2014,11,Cerrado,ida,GEE,0.4613,0.4718,2.2806
2014,11,Caatinga,ida,GEE,0.3399,0.3468,2.0216
2015,11,Mata Atlântica,ida,GEE,0.3774,0.3952,4.7203
2015,11,Cerrado,ida,GEE,0.3074,0.3126,1.6869
2015,11,Caatinga,ida,GEE,0.133,0.1288,-3.1935
2016,11,Mata Atlântica,ida,GEE,0.5224,0.5213,-0.2115
2016,11,Cerrado,ida,GEE,0.4493,0.4632,3.103
2016,11,Caatinga,ida,GEE,0.3029,0.294,-2.937
2017,11,Mata Atlântica,ida,GEE,0.5035,0.5136,2.0091
2017,11,Cerrado,ida,GEE,0.4201,0.425,1.1783
2017,11,Caatinga,ida,GEE,0.2543,0.2499,-1.7396
2018,11,Mata Atlântica,ida,GEE,0.5599,0.5395,-3.6434
2018,11,Cerrado,ida,GEE,0.522,0.5325,2.0038
2018,11,Caatinga,ida,GEE,0.3151,0.3099,-1.646
2019,11,Mata Atlântica,ida,GEE,0.4348,0.449,3.2601
2019,11,Cerrado,ida,GEE,0.3358,0.3391,0.9936
2019,11,Caatinga,ida,GEE,0.1501,0.1472,-1.9137
2020,11,Mata Atlântica,ida,GEE,0.5596,0.5624,0.5013
2020,11,Cerrado,ida,GEE,0.4478,0.464,3.6225
2020,11,Caatinga,ida,GEE,0.4205,0.4333,3.0541
2001,12,Mata Atlântica,ida,GEE,0.569,0.5399,-5.1187
2001,12,Cerrado,ida,GEE,0.3214,0.3332,3.6653
2001,12,Caatinga,ida,GEE,0.2804,0.2743,-2.1678
2002,12,Mata Atlântica,ida,GEE,0.4375,0.454,3.7763
2002,12,Cerrado,ida,GEE,0.3379,0.3466,2.5782
2002,12,Caatinga,ida,GEE,0.2484,0.2528,1.7644
2003,12,Mata Atlântica,ida,GEE,0.3707,0.3873,4.472
2003,12,Cerrado,ida,GEE,0.3098,0.3211,3.6534
2003,12,Caatinga,ida,GEE,0.1787,0.1821,1.9134
2004,12,Mata Atlântica,ida,GEE,0.4894,0.5008,2.3324
2004,12,Cerrado,ida,GEE,0.3816,0.3981,4.3102
2004,12,Caatinga,ida,GEE,0.3145,0.3226,2.5854
2005,12,Mata Atlântica,ida,GEE,0.5586,0.5587,0.0181
2005,12,Cerrado,ida,GEE,0.5474,0.5611,2.5071
2005,12,Caatinga,ida,GEE,0.4417,0.4511,2.1392
2006,12,Mata Atlântica,ida,GEE,0.5648,0.5759,1.9628
2006,12,Cerrado,ida,GEE,0.4169,0.4329,3.8398
2006,12,Caatinga,ida,GEE,0.3571,0.3658,2.4247
2007,12,Mata Atlântica,ida,GEE,0.4775,0.4751,-0.5035
2007,12,Cerrado,ida,GEE,0.3293,0.3682,11.7973
2007,12,Caatinga,ida,GEE,0.3091,0.32,3.5118
2008,12,Mata Atlântica,ida,GEE,0.5875,0.5751,-2.1132
2008,12,Cerrado,ida,GEE,0.5499,0.5558,1.0663
2008,12,Caatinga,ida,GEE,0.3841,0.3811,-0.793
2009,12,Mata Atlântica,ida,GEE,0.4346,0.45,3.541
2009,12,Cerrado,ida,GEE,0.5319,0.5494,3.2992
2009,12,Caatinga,ida,GEE,0.3452,0.3541,2.5645
2010,12,Mata Atlântica,ida,GEE,0.5253,0.5309,1.0748
2010,12,Cerrado,ida,GEE,0.5411,0.5555,2.6664
2010,12,Caatinga,ida,GEE,0.4473,0.4615,3.1707
2011,12,Mata Atlântica,ida,GEE,0.5548,0.5524,-0.4378
2011,12,Cerrado,ida,GEE,0.55,0.5684,3.3543
2011,12,Caatinga,ida,GEE,0.3735,0.3831,2.5618
2012,12,Mata Atlântica,ida,GEE,0.4155,0.4343,4.5237
2012,12,Cerrado,ida,GEE,0.366,0.3763,2.8172
2012,12,Caatinga,ida,GEE,0.2674,0.2796,4.5436
2013,12,Mata Atlântica,ida,GEE,0.6087,0.617,1.3715
2013,12,Cerrado,ida,GEE,0.6239,0.6362,1.977
2013,12,Caatinga,ida,GEE,0.4414,0.4392,-0.5095
2014,12,Mata Atlântica,ida,GEE,0.5212,0.5295,1.5968
2014,12,Cerrado,ida,GEE,0.5225,0.538,2.9638
2014,12,Caatinga,ida,GEE,0.396,0.4067,2.713
2015,12,Mata Atlântica,ida,GEE,0.3415,0.36,5.4257
2015,12,Cerrado,ida,GEE,0.2414,0.2477,2.5987
2015,12,Caatinga,ida,GEE,0.1362,0.1391,2.1178
2016,12,Mata Atlântica,ida,GEE,0.4934,0.5016,1.6608
2016,12,Cerrado,ida,GEE,0.4468,0.4644,3.9421
2016,12,Caatinga,ida,GEE,0.2972,0.2967,-0.1766
2017,12,Mata Atlântica,ida,GEE,0.5374,0.5472,1.828
2017,12,Cerrado,ida,GEE,0.4941,0.5112,3.4539
2017,12,Caatinga,ida,GEE,0.3016,0.3029,0.4215
2018,12,Mata Atlântica,ida,GEE,0.5481,0.5648,3.056
2018,12,Cerrado,ida,GEE,0.5132,0.5349,4.2339
2018,12,Caatinga,ida,GEE,0.3994,0.4149,3.8914
2019,12,Mata Atlântica,ida,GEE,0.424,0.4391,3.5495
2019,12,Cerrado,ida,GEE,0.3148,0.3248,3.1663
2019,12,Caatinga,ida,GEE,0.1488,0.1479,-0.6016
2020,12,Mata Atlântica,ida,GEE,0.5018,0.5167,2.9656
2020,12,Cerrado,ida,GEE,0.4142,0.4308,4.0057
2020,12,Caatinga,ida,GEE,0.3455,0.3605,4.3351
2001,1,Mata Atlântica,et_mm,GEE,107.2975,116.8653,8.9171
2001,1,Cerrado,et_mm,GEE,95.5944,92.6071,-3.125
2001,1,Caatinga,et_mm,GEE,106.9931,106.2291,-0.7141
2002,1,Mata Atlântica,et_mm,GEE,87.9578,109.8093,24.8431
2002,1,Cerrado,et_mm,GEE,88.8725,100.6081,13.205
2002,1,Caatinga,et_mm,GEE,89.6959,101.7676,13.4584
2003,1,Mata Atlântica,et_mm,GEE,103.1607,99.2413,-3.7993
2003,1,Cerrado,et_mm,GEE,90.6093,89.838,-0.8513
2003,1,Caatinga,et_mm,GEE,84.4534,81.1341,-3.9303
2004,1,Mata Atlântica,et_mm,GEE,84.7308,92.9323,9.6795
2004,1,Cerrado,et_mm,GEE,82.8518,87.9128,6.1085
2004,1,Caatinga,et_mm,GEE,67.9122,72.3068,6.471
2005,1,Mata Atlântica,et_mm,GEE,109.3852,104.6752,-4.3059
2005,1,Cerrado,et_mm,GEE,100.6223,97.7749,-2.8298
2005,1,Caatinga,et_mm,GEE,78.2909,74.7744,-4.4916
2006,1,Mata Atlântica,et_mm,GEE,102.9188,102.0154,-0.8778
2006,1,Cerrado,et_mm,GEE,104.6399,98.8902,-5.4947
2006,1,Caatinga,et_mm,GEE,79.7711,76.4847,-4.1198
2007,1,Mata Atlântica,et_mm,GEE,111.888,110.5709,-1.1772
2007,1,Cerrado,et_mm,GEE,95.4015,90.3336,-5.3122
2007,1,Caatinga,et_mm,GEE,64.7018,61.9272,-4.2882
2008,1,Mata Atlântica,et_mm,GEE,103.3364,100.9589,-2.3007
2008,1,Cerrado,et_mm,GEE,74.8807,71.2864,-4.8001
2008,1,Caatinga,et_mm,GEE,67.7501,64.3738,-4.9834
2009,1,Mata Atlântica,et_mm,GEE,116.3736,118.1905,1.5612
2009,1,Cerrado,et_mm,GEE,113.3023,107.0299,-5.536
2009,1,Caatinga,et_mm,GEE,97.8654,93.0291,-4.9417
2010,1,Mata Atlântica,et_mm,GEE,93.8757,91.3421,-2.6989
2010,1,Cerrado,et_mm,GEE,119.3019,113.2502,-5.0726
2010,1,Caatinga,et_mm,GEE,89.0932,86.6819,-2.7065
2011,1,Mata Atlântica,et_mm,GEE,108.0986,108.1353,0.0339
2011,1,Cerrado,et_mm,GEE,115.5596,112.8467,-2.3477
2011,1,Caatinga,et_mm,GEE,101.2813,97.2992,-3.9317
2012,1,Mata Atlântica,et_mm,GEE,96.8113,100.5737,3.8863
2012,1,Cerrado,et_mm,GEE,99.7226,98.9864,-0.7382
2012,1,Caatinga,et_mm,GEE,64.5227,62.7872,-2.6898
2013,1,Mata Atlântica,et_mm,GEE,90.3613,94.2037,4.2523
2013,1,Cerrado,et_mm,GEE,86.6894,90.8317,4.7783
2013,1,Caatinga,et_mm,GEE,58.9357,58.3547,-0.9859
2014,1,Mata Atlântica,et_mm,GEE,124.3078,121.1679,-2.5259
2014,1,Cerrado,et_mm,GEE,112.3337,104.9821,-6.5444
2014,1,Caatinga,et_mm,GEE,96.7676,91.6931,-5.244
2015,1,Mata Atlântica,et_mm,GEE,106.9914,102.9668,-3.7616
2015,1,Cerrado,et_mm,GEE,100.3992,94.1671,-6.2073
2015,1,Caatinga,et_mm,GEE,81.3153,77.4935,-4.7
2016,1,Mata Atlântica,et_mm,GEE,80.559,83.3241,3.4324
2016,1,Cerrado,et_mm,GEE,77.631,86.111,10.9234
2016,1,Caatinga,et_mm,GEE,62.2706,67.1889,7.8982
2017,1,Mata Atlântica,et_mm,GEE,102.153,98.9537,-3.1319
2017,1,Cerrado,et_mm,GEE,87.5746,83.0084,-5.2141
2017,1,Caatinga,et_mm,GEE,54.1576,51.5224,-4.8658
2018,1,Mata Atlântica,et_mm,GEE,114.7907,109.2338,-4.8409
2018,1,Cerrado,et_mm,GEE,105.092,98.5627,-6.2129
2018,1,Caatinga,et_mm,GEE,60.4355,57.5447,-4.7833
2019,1,Mata Atlântica,et_mm,GEE,105.6363,102.027,-3.4168
2019,1,Cerrado,et_mm,GEE,109.4267,102.3229,-6.4918
2019,1,Caatinga,et_mm,GEE,69.1896,65.9002,-4.7542
2020,1,Mata Atlântica,et_mm,GEE,104.666,102.116,-2.4364
2020,1,Cerrado,et_mm,GEE,99.2223,94.9026,-4.3535
2020,1,Caatinga,et_mm,GEE,69.6754,67.1241,-3.6617
2001,2,Mata Atlântica,et_mm,GEE,104.9693,107.799,2.6958
2001,2,Cerrado,et_mm,GEE,83.9749,82.4445,-1.8225
2001,2,Caatinga,et_mm,GEE,78.6215,76.8603,-2.24
2002,2,Mata Atlântica,et_mm,GEE,120.9776,124.3747,2.808
2002,2,Cerrado,et_mm,GEE,106.8802,105.0129,-1.7471
2002,2,Caatinga,et_mm,GEE,129.0055,125.9368,-2.3788
2003,2,Mata Atlântica,et_mm,GEE,102.9978,102.7038,-0.2854
2003,2,Cerrado,et_mm,GEE,109.2611,105.303,-3.6226
2003,2,Caatinga,et_mm,GEE,87.7852,84.9794,-3.1962
2004,2,Mata Atlântica,et_mm,GEE,128.5803,132.4431,3.0042
2004,2,Cerrado,et_mm,GEE,115.6979,122.0783,5.5147
2004,2,Caatinga,et_mm,GEE,130.8961,130.9172,0.0161
2005,2,Mata Atlântica,et_mm,GEE,125.7583,123.3848,-1.8874
2005,2,Cerrado,et_mm,GEE,130.9748,124.7237,-4.7728
2005,2,Caatinga,et_mm,GEE,109.5004,104.5103,-4.5572
2006,2,Mata Atlântica,et_mm,GEE,105.7895,102.1178,-3.4708
2006,2,Cerrado,et_mm,GEE,108.258,106.8342,-1.3152
2006,2,Caatinga,et_mm,GEE,69.3933,66.9159,-3.5701
2007,2,Mata Atlântica,et_mm,GEE,108.8386,110.8361,1.8353
2007,2,Cerrado,et_mm,GEE,111.3888,107.9109,-3.1223
2007,2,Caatinga,et_mm,GEE,80.3509,79.7785,-0.7124
2008,2,Mata Atlântica,et_mm,GEE,115.573,112.3508,-2.7881
2008,2,Cerrado,et_mm,GEE,107.384,103.2056,-3.8911
2008,2,Caatinga,et_mm,GEE,80.1431,76.4301,-4.633
2009,2,Mata Atlântica,et_mm,GEE,121.1622,118.5431,-2.1617
2009,2,Cerrado,et_mm,GEE,129.5828,123.0986,-5.0039
2009,2,Caatinga,et_mm,GEE,98.9197,95.0278,-3.9344
2010,2,Mata Atlântica,et_mm,GEE,91.365,92.6712,1.4297
2010,2,Cerrado,et_mm,GEE,124.5836,116.8024,-6.2458
2010,2,Caatinga,et_mm,GEE,71.5093,69.5009,-2.8086
2011,2,Mata Atlântica,et_mm,GEE,114.5106,113.6687,-0.7352
2011,2,Cerrado,et_mm,GEE,128.7376,122.9765,-4.4751
2011,2,Caatinga,et_mm,GEE,89.5532,90.143,0.6585
2012,2,Mata Atlântica,et_mm,GEE,105.4396,104.8394,-0.5693
2012,2,Cerrado,et_mm,GEE,116.9963,110.9681,-5.1525
2012,2,Caatinga,et_mm,GEE,66.5937,65.4697,-1.6878
2013,2,Mata Atlântica,et_mm,GEE,110.4645,107.6866,-2.5148
2013,2,Cerrado,et_mm,GEE,132.5904,124.4588,-6.1329
2013,2,Caatinga,et_mm,GEE,82.8561,78.7077,-5.0068
2014,2,Mata Atlântica,et_mm,GEE,126.0371,122.6145,-2.7156
2014,2,Cerrado,et_mm,GEE,117.7625,112.9835,-4.0581
2014,2,Caatinga,et_mm,GEE,82.1971,80.1137,-2.5346
2015,2,Mata Atlântica,et_mm,GEE,102.1238,101.2655,-0.8404
2015,2,Cerrado,et_mm,GEE,117.4179,109.1961,-7.0022
2015,2,Caatinga,et_mm,GEE,80.1386,77.2851,-3.5607
2016,2,Mata Atlântica,et_mm,GEE,125.6449,120.9107,-3.7679
2016,2,Cerrado,et_mm,GEE,131.4216,121.1851,-7.7891
2016,2,Caatinga,et_mm,GEE,119.5707,114.262,-4.4398
2017,2,Mata Atlântica,et_mm,GEE,89.1826,94.1059,5.5205
2017,2,Cerrado,et_mm,GEE,118.7085,115.3251,-2.8502
2017,2,Caatinga,et_mm,GEE,60.5446,59.8694,-1.1153
2018,2,Mata Atlântica,et_mm,GEE,113.3054,113.9063,0.5303
2018,2,Cerrado,et_mm,GEE,124.7567,119.4782,-4.2311
2018,2,Caatinga,et_mm,GEE,81.035,80.9386,-0.1189
2019,2,Mata Atlântica,et_mm,GEE,102.7022,98.1792,-4.404
2019,2,Cerrado,et_mm,GEE,119.5785,112.6735,-5.7745
2019,2,Caatinga,et_mm,GEE,66.3935,63.6158,-4.1837
2020,2,Mata Atlântica,et_mm,GEE,122.7901,120.9387,-1.5078
2020,2,Cerrado,et_mm,GEE,131.5151,123.0068,-6.4695
2020,2,Caatinga,et_mm,GEE,113.3124,108.7134,-4.0587
2001,3,Mata Atlântica,et_mm,GEE,98.5551,110.4488,12.0681
2001,3,Cerrado,et_mm,GEE,89.2413,88.6509,-0.6615
2001,3,Caatinga,et_mm,GEE,80.7663,81.7372,1.2021
2002,3,Mata Atlântica,et_mm,GEE,99.8639,118.7836,18.9455
2002,3,Cerrado,et_mm,GEE,69.0892,67.377,-2.4783
2002,3,Caatinga,et_mm,GEE,78.3248,83.0697,6.0579
2003,3,Mata Atlântica,et_mm,GEE,97.0388,95.715,-1.3642
2003,3,Cerrado,et_mm,GEE,98.0108,97.3572,-0.6669
2003,3,Caatinga,et_mm,GEE,76.059,74.3419,-2.2576
2004,3,Mata Atlântica,et_mm,GEE,115.0139,120.4881,4.7596
2004,3,Cerrado,et_mm,GEE,121.3091,119.935,-1.1327
2004,3,Caatinga,et_mm,GEE,123.3922,121.2426,-1.7421
2005,3,Mata Atlântica,et_mm,GEE,131.0724,124.4835,-5.0269
2005,3,Cerrado,et_mm,GEE,121.498,120.785,-0.5868
2005,3,Caatinga,et_mm,GEE,115.6864,110.5949,-4.4011
2006,3,Mata Atlântica,et_mm,GEE,101.3977,103.9622,2.5291
2006,3,Cerrado,et_mm,GEE,115.1178,112.6622,-2.1331
2006,3,Caatinga,et_mm,GEE,92.1398,92.2543,0.1243
2007,3,Mata Atlântica,et_mm,GEE,135.1147,130.5861,-3.3517
2007,3,Cerrado,et_mm,GEE,122.7179,115.1465,-6.1698
2007,3,Caatinga,et_mm,GEE,114.5053,110.5442,-3.4593
2008,3,Mata Atlântica,et_mm,GEE,121.6409,117.7983,-3.159
2008,3,Cerrado,et_mm,GEE,116.1646,114.1034,-1.7744
2008,3,Caatinga,et_mm,GEE,102.857,100.3356,-2.4513
2009,3,Mata Atlântica,et_mm,GEE,105.1837,102.0395,-2.9893
2009,3,Cerrado,et_mm,GEE,113.3419,109.4698,-3.4163
2009,3,Caatinga,et_mm,GEE,84.8531,82.6314,-2.6183
2010,3,Mata Atlântica,et_mm,GEE,116.9604,111.0941,-5.0156
2010,3,Cerrado,et_mm,GEE,130.5799,122.793,-5.9633
2010,3,Caatinga,et_mm,GEE,98.4725,94.2707,-4.267
2011,3,Mata Atlântica,et_mm,GEE,111.723,112.2755,0.4946
2011,3,Cerrado,et_mm,GEE,119.6243,120.5556,0.7785
2011,3,Caatinga,et_mm,GEE,103.4579,104.7847,1.2825
2012,3,Mata Atlântica,et_mm,GEE,105.5217,102.0132,-3.3249
2012,3,Cerrado,et_mm,GEE,101.473,95.9046,-5.4876
2012,3,Caatinga,et_mm,GEE,54.6249,52.4047,-4.0645
2013,3,Mata Atlântica,et_mm,GEE,101.9256,98.6082,-3.2547
2013,3,Cerrado,et_mm,GEE,108.1318,102.3116,-5.3825
2013,3,Caatinga,et_mm,GEE,56.174,53.6118,-4.5612
2014,3,Mata Atlântica,et_mm,GEE,111.0503,115.1751,3.7143
2014,3,Cerrado,et_mm,GEE,124.182,118.0895,-4.9061
2014,3,Caatinga,et_mm,GEE,82.6051,81.9709,-0.7677
2015,3,Mata Atlântica,et_mm,GEE,109.8127,108.4817,-1.212
2015,3,Cerrado,et_mm,GEE,119.7536,112.5865,-5.9849
2015,3,Caatinga,et_mm,GEE,80.8326,77.6753,-3.9059
2016,3,Mata Atlântica,et_mm,GEE,100.5753,98.2856,-2.2766
2016,3,Cerrado,et_mm,GEE,106.7799,100.1438,-6.2147
2016,3,Caatinga,et_mm,GEE,87.3378,83.9557,-3.8725
2017,3,Mata Atlântica,et_mm,GEE,100.92,98.9608,-1.9413
2017,3,Cerrado,et_mm,GEE,116.8571,110.4166,-5.5115
2017,3,Caatinga,et_mm,GEE,64.159,61.2086,-4.5985
2018,3,Mata Atlântica,et_mm,GEE,118.7692,116.204,-2.1598
2018,3,Cerrado,et_mm,GEE,126.1787,120.3985,-4.581
2018,3,Caatinga,et_mm,GEE,106.8127,103.3198,-3.2701
2019,3,Mata Atlântica,et_mm,GEE,96.7154,93.0375,-3.8028
2019,3,Cerrado,et_mm,GEE,125.3205,118.1333,-5.7351
2019,3,Caatinga,et_mm,GEE,81.3743,77.5376,-4.7149
2020,3,Mata Atlântica,et_mm,GEE,111.9528,114.1231,1.9386
2020,3,Cerrado,et_mm,GEE,111.2883,116.3762,4.5719
2020,3,Caatinga,et_mm,GEE,107.0226,107.5502,0.493
2001,4,Mata Atlântica,et_mm,GEE,111.5411,115.5542,3.5978
2001,4,Cerrado,et_mm,GEE,72.8252,69.7852,-4.1744
2001,4,Caatinga,et_mm,GEE,68.3464,68.5096,0.2388
2002,4,Mata Atlântica,et_mm,GEE,102.4368,112.4202,9.7459
2002,4,Cerrado,et_mm,GEE,68.3233,65.5489,-4.0606
2002,4,Caatinga,et_mm,GEE,67.4175,69.4812,3.0611
2003,4,Mata Atlântica,et_mm,GEE,106.1514,101.732,-4.1633
2003,4,Cerrado,et_mm,GEE,98.2123,93.8577,-4.4339
2003,4,Caatinga,et_mm,GEE,76.9441,73.6747,-4.2491
2004,4,Mata Atlântica,et_mm,GEE,116.6995,116.4958,-0.1745
2004,4,Cerrado,et_mm,GEE,117.3252,110.6277,-5.7085
2004,4,Caatinga,et_mm,GEE,113.7547,108.6056,-4.5265
2005,4,Mata Atlântica,et_mm,GEE,125.4794,121.9773,-2.791
2005,4,Cerrado,et_mm,GEE,120.0517,112.7854,-6.0526
2005,4,Caatinga,et_mm,GEE,111.2318,107.6311,-3.2371
2006,4,Mata Atlântica,et_mm,GEE,114.2929,115.3177,0.8967
2006,4,Cerrado,et_mm,GEE,112.4923,111.1976,-1.1509
2006,4,Caatinga,et_mm,GEE,114.9309,114.9525,0.0188
2007,4,Mata Atlântica,et_mm,GEE,120.3673,115.8412,-3.7603
2007,4,Cerrado,et_mm,GEE,81.0018,76.5558,-5.4887
2007,4,Caatinga,et_mm,GEE,80.2058,77.6268,-3.2154
2008,4,Mata Atlântica,et_mm,GEE,121.4581,116.5341,-4.054
2008,4,Cerrado,et_mm,GEE,110.9205,106.7008,-3.8042
2008,4,Caatinga,et_mm,GEE,115.4064,112.6771,-2.3649
2009,4,Mata Atlântica,et_mm,GEE,108.6737,110.6593,1.8271
2009,4,Cerrado,et_mm,GEE,105.7303,104.9603,-0.7283
2009,4,Caatinga,et_mm,GEE,94.879,95.2406,0.3811
2010,4,Mata Atlântica,et_mm,GEE,126.7151,123.029,-2.9089
2010,4,Cerrado,et_mm,GEE,120.6549,113.2076,-6.1724
2010,4,Caatinga,et_mm,GEE,106.9301,103.7572,-2.9673
2011,4,Mata Atlântica,et_mm,GEE,128.9854,125.6854,-2.5584
2011,4,Cerrado,et_mm,GEE,132.5735,124.809,-5.8567
2011,4,Caatinga,et_mm,GEE,114.3672,109.0622,-4.6385
2012,4,Mata Atlântica,et_mm,GEE,94.6783,90.5464,-4.3641
2012,4,Cerrado,et_mm,GEE,83.4711,79.1058,-5.2297
2012,4,Caatinga,et_mm,GEE,38.0527,36.5666,-3.9054
2013,4,Mata Atlântica,et_mm,GEE,102.929,102.4894,-0.427
2013,4,Cerrado,et_mm,GEE,105.7708,99.2852,-6.1318
2013,4,Caatinga,et_mm,GEE,63.2881,61.0029,-3.6107
2014,4,Mata Atlântica,et_mm,GEE,115.1318,108.884,-5.4266
2014,4,Cerrado,et_mm,GEE,118.1395,110.3993,-6.5518
2014,4,Caatinga,et_mm,GEE,83.6051,79.3616,-5.0757
2015,4,Mata Atlântica,et_mm,GEE,106.5331,104.1278,-2.2578
2015,4,Cerrado,et_mm,GEE,108.8859,103.341,-5.0924
2015,4,Caatinga,et_mm,GEE,74.7948,72.1091,-3.5907
2016,4,Mata Atlântica,et_mm,GEE,91.1215,86.4544,-5.1218
2016,4,Cerrado,et_mm,GEE,71.7632,67.6719,-5.7011
2016,4,Caatinga,et_mm,GEE,60.0239,57.3143,-4.5143
2017,4,Mata Atlântica,et_mm,GEE,114.5805,109.6741,-4.2821
2017,4,Cerrado,et_mm,GEE,113.1994,105.9731,-6.3837
2017,4,Caatinga,et_mm,GEE,72.0903,68.8532,-4.4903
2018,4,Mata Atlântica,et_mm,GEE,109.6123,112.5524,2.6823
2018,4,Cerrado,et_mm,GEE,121.0768,114.5274,-5.4093
2018,4,Caatinga,et_mm,GEE,91.7534,90.1162,-1.7843
2019,4,Mata Atlântica,et_mm,GEE,128.3307,124.7727,-2.7725
2019,4,Cerrado,et_mm,GEE,122.8975,115.3192,-6.1664
2019,4,Caatinga,et_mm,GEE,104.7013,100.6512,-3.8682
2020,4,Mata Atlântica,et_mm,GEE,129.1812,126.3315,-2.206
2020,4,Cerrado,et_mm,GEE,126.9372,120.3409,-5.1965
2020,4,Caatinga,et_mm,GEE,124.231,120.4036,-3.0809
2001,5,Mata Atlântica,et_mm,GEE,97.9127,99.1285,1.2417
2001,5,Cerrado,et_mm,GEE,43.9848,42.2946,-3.8427
2001,5,Caatinga,et_mm,GEE,43.8693,43.0266,-1.921
2002,5,Mata Atlântica,et_mm,GEE,97.2557,98.3349,1.1097
2002,5,Cerrado,et_mm,GEE,38.5915,36.9586,-4.2312
2002,5,Caatinga,et_mm,GEE,48.0266,47.8945,-0.275
2003,5,Mata Atlântica,et_mm,GEE,102.619,97.2725,-5.21
2003,5,Cerrado,et_mm,GEE,67.5021,64.4375,-4.5399
2003,5,Caatinga,et_mm,GEE,58.5073,56.4184,-3.5702
2004,5,Mata Atlântica,et_mm,GEE,110.4857,104.6126,-5.3157
2004,5,Cerrado,et_mm,GEE,90.7854,85.8223,-5.4668
2004,5,Caatinga,et_mm,GEE,83.1108,78.4904,-5.5593
2005,5,Mata Atlântica,et_mm,GEE,113.2676,106.5329,-5.9458
2005,5,Cerrado,et_mm,GEE,96.7676,90.777,-6.1907
2005,5,Caatinga,et_mm,GEE,92.5621,89.7653,-3.0215
2006,5,Mata Atlântica,et_mm,GEE,116.002,108.5501,-6.4239
2006,5,Cerrado,et_mm,GEE,99.6477,93.6203,-6.0487
2006,5,Caatinga,et_mm,GEE,103.6023,99.1102,-4.3359
2007,5,Mata Atlântica,et_mm,GEE,114.5752,106.8445,-6.7473
2007,5,Cerrado,et_mm,GEE,57.4377,54.5797,-4.9759
2007,5,Caatinga,et_mm,GEE,61.9692,59.5428,-3.9156
2008,5,Mata Atlântica,et_mm,GEE,99.4305,93.6742,-5.7893
2008,5,Cerrado,et_mm,GEE,81.4013,76.6241,-5.8687
2008,5,Caatinga,et_mm,GEE,85.7253,81.1131,-5.3802
2009,5,Mata Atlântica,et_mm,GEE,112.851,108.4675,-3.8844
2009,5,Cerrado,et_mm,GEE,104.2519,98.1832,-5.8212
2009,5,Caatinga,et_mm,GEE,99.6447,99.0049,-0.6421
2010,5,Mata Atlântica,et_mm,GEE,114.907,108.2271,-5.8133
2010,5,Cerrado,et_mm,GEE,95.5945,90.1989,-5.6443
2010,5,Caatinga,et_mm,GEE,74.7619,70.7106,-5.4189
2011,5,Mata Atlântica,et_mm,GEE,113.2635,111.4917,-1.5643
2011,5,Cerrado,et_mm,GEE,102.2281,95.7367,-6.3499
2011,5,Caatinga,et_mm,GEE,77.1837,77.015,-0.2186
2012,5,Mata Atlântica,et_mm,GEE,85.2216,82.3394,-3.382
2012,5,Cerrado,et_mm,GEE,61.7045,58.626,-4.9892
2012,5,Caatinga,et_mm,GEE,31.3814,30.5345,-2.6987
2013,5,Mata Atlântica,et_mm,GEE,112.3926,105.263,-6.3435
2013,5,Cerrado,et_mm,GEE,81.2044,76.5786,-5.6965
2013,5,Caatinga,et_mm,GEE,53.04,51.2355,-3.4022
2014,5,Mata Atlântica,et_mm,GEE,105.7208,98.2098,-7.1045
2014,5,Cerrado,et_mm,GEE,99.7584,93.1582,-6.6162
2014,5,Caatinga,et_mm,GEE,68.3022,64.7232,-5.2399
